ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf
2013,TM1131160,Florestal,Vila Real,Montalegre,Cabril,Vila Boa (P.N.P.GERES),170601,208500,528199,2013-09-17,20:10:00,2013-09-17,23:43:00,2013-09-17,20:40:00,PV,PT11080901,0,1,0,1,1,0,0,0,0,1,0,,PENEDA-GERÊS,,,Trás-os-Montes,Barroso e Padrela
2013,TM213447,Florestal,Bragança,Bragança,Sendas,"""Muro/ Lameiro das Almas""- Vila Franca",40246,306799,516699,2013-09-17,14:35:00,2013-09-17,16:56:00,2013-09-17,14:43:00,PV,PT11080346,0,0.55,0,0.55,0.55,1,0,0,1,0,0,,,152,Negligente,Trás-os-Montes,Nordeste
2013,TM213443,Florestal,Bragança,Bragança,Sendas,"""Muro- Lameiro das Almas- Vila Franca",40246,306799,516699,2013-09-16,18:16:00,2013-09-17,02:30:00,2013-09-16,18:22:00,PV,PT11080346,0.3,43,0.31,43.3,43.61,0,0,0,0,1,0,,,152,Negligente,Trás-os-Montes,Nordeste
2013,BI113654,Florestal,Guarda,Vila Nova de Foz Coa,Castelo Melhor,MONTE DO ANJO/CASTELO MELHOR,91402,288577,452972,2013-09-16,21:23:00,2013-09-17,03:34:00,2013-09-16,21:39:00,117,PT11071802,2,0,86,2,88,0,0,0,0,1,0,,,125,Negligente,Trás-os-Montes,Douro
2013,DM2136071,Florestal,Porto,Lousada,Caíde de Rei,LAGE,130504,192400,477499,2013-09-17,09:40:00,2013-09-17,12:34:00,2013-09-17,09:55:00,117,PT11050804,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,DM3131645,Florestal,Viana do Castelo,Ponte de Lima,Boalhosa,Oural (BOALHOSA),160709,171291,529577,2013-09-17,10:10:00,2013-09-17,12:10:00,2013-09-17,10:11:00,Populares,PT11010709,0,2,0,2,2,0,0,0,0,1,0,,,125,Negligente,Entre Douro e Minho,Alto Minho
2013,DM3131649,Florestal,Viana do Castelo,Arcos de Valdevez,São Jorge,SÃO JORGE,160140,179300,539100,2013-09-17,10:21:00,2013-09-17,10:55:00,2013-09-17,10:33:00,PV,PT11010140,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,BL1131883,Florestal,Viseu,Castro Daire,São Joaninho,SÃO JOANINHO,180322,223225,439428,2013-09-17,10:47:00,2013-09-17,12:07:00,2013-09-17,11:03:00,Populares,PT12050322,0.1,1,0,1.1,1.1,0,0,0,0,1,0,Serra do Leomil,,630,Desconhecida,Beira Litoral,Dão Lafões
2013,DM3131650,Florestal,Viana do Castelo,Arcos de Valdevez,Sabadim,SABADIM,160133,172299,548599,2013-09-17,11:13:00,2013-09-17,13:44:00,2013-09-17,11:24:00,Sapadores,PT11010133,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM2136069,Florestal,Porto,Santo Tirso,Rebordões,CIMO DE VILA,131416,175200,487500,2013-09-17,11:39:00,2013-09-17,12:53:00,2013-09-17,11:50:00,Populares,PT11030416,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,TM1131152,Florestal,Vila Real,Peso da Régua,Canelas,Monte Raso,170812,235770,465143,2013-09-17,11:54:00,2013-09-17,16:10:00,2013-09-17,12:00:00,PV,PT11070912,0,0.7,0,0.7,0.7,0,0,0,1,0,0,,,312,Negligente,Trás-os-Montes,Douro
2013,DM4132079,Florestal,Braga,Vila Nova de Famalicão,Brufe,SERITE,31206,165932,493853,2013-09-17,12:04:00,2013-09-17,12:30:00,2013-09-17,12:15:00,Populares,PT11030606,0,0.07,0,0.07,0.07,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,Baixo Minho
2013,DM2136101,Florestal,Porto,Felgueiras,Airães,QUINTA DA COSTA,130302,194548,483355,2013-09-17,12:19:00,2013-09-17,13:30:00,2013-09-17,12:30:00,Populares,PT11050702,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,BL1131893,Florestal,Viseu,Tondela,Sabugosa,SAO MIGUEL DE OUTEIRO,182117,208145,401049,2013-09-17,12:38:00,2013-09-17,20:08:00,2013-09-17,12:55:00,PV,PT12051217,0.01,0,0,0.01,0.01,1,0,0,1,0,0,,,711,Reacendimento,Beira Litoral,Dão Lafões
2013,RO113854,Florestal,Santarém,Santarém,Marvila,Caneiras,141612,152075,246648,2013-09-17,12:43:00,2013-09-17,15:49:00,2013-09-17,12:55:00,Outros,PT13051112,0,0.0323,0,0.0323,0.0323,0,0,0,1,0,0,,,610,Desconhecida,Ribatejo e Oeste,Ribatejo
2013,BL1131894,Florestal,Viseu,Sátão,Romãs,RAS,181708,242349,419687,2013-09-17,12:51:00,2013-09-17,15:42:00,2013-09-17,12:58:00,Populares,PT12051108,0.0273,0,0,0.0273,0.0273,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Dão Lafões
2013,DM4132088,Florestal,Braga,Braga,Escudeiros,L. PORTELA,30311,175108,500761,2013-09-17,12:54:00,2013-09-17,16:55:00,2013-09-17,13:05:00,PV,PT11020311,5,2.2,0,7.2,7.2,0,0,0,0,1,0,,,630,Desconhecida,Entre Douro e Minho,Baixo Minho
2013,DM2136102,Florestal,Porto,Amarante,Aboim,LG. S. PEDRO,130102,205400,484200,2013-09-17,12:41:00,2013-09-17,13:12:00,2013-09-17,13:00:00,Populares,PT11050102,0.02,0,0,0.02,0.02,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,Tâmega
2013,DM2136103,Florestal,Porto,Santo Tirso,Monte Córdova,MONTE SRª ASSUNÇÃO,131413,173800,483299,2013-09-17,13:15:00,2013-09-17,14:35:00,2013-09-17,13:25:00,Outros,PT11030413,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,DM2136104,Florestal,Porto,Santo Tirso,Guimarei,ESCOLA,131410,171100,481399,2013-09-17,14:00:00,2013-09-17,15:00:00,2013-09-17,14:10:00,Populares,PT11030410,0,0.002,0,0.002,0.002,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,DM2136105,Florestal,Porto,Vila Nova de Gaia,Grijó,RUA DOS LAGOS,131706,162400,451199,2013-09-17,15:30:00,2013-09-17,17:37:00,2013-09-17,15:37:00,Populares,PT11040906,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM2136106,Florestal,Porto,Vila Nova de Gaia,Grijó,PRESA NOVA NORTE,131706,162464,451067,2013-09-17,16:28:00,2013-09-17,18:55:00,2013-09-17,16:35:00,Populares,PT11040906,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM2136107,Florestal,Porto,Lousada,Caíde de Rei,Lage,130504,192393,476997,2013-09-17,16:16:00,2013-09-17,18:25:00,2013-09-17,16:25:00,Populares,PT11050804,0.1,0.2,0,0.30000000000000004,0.3,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,DM2136108,Florestal,Porto,Santo Tirso,Rebordões,Aldeia Nova,131416,175089,486977,2013-09-17,16:57:00,2013-09-17,18:12:00,2013-09-17,17:05:00,Populares,PT11030416,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,TM1131161,Florestal,Vila Real,Chaves,Roriz,RORIZ,170325,272299,539599,2013-09-17,18:36:00,2013-09-17,23:00:00,2013-09-17,18:50:00,PV,PT11080425,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela
2013,DM2136109,Florestal,Porto,Marco de Canaveses,Tabuado,LUGAR DA TORRE,130724,201590,468671,2013-09-17,19:04:00,2013-09-17,19:30:00,2013-09-17,19:13:00,Populares,PT11050924,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,610,Desconhecida,Entre Douro e Minho,Tâmega
2013,TM1131162,Florestal,Vila Real,Valpaços,Friões,Barracão,171212,263199,524900,2013-09-17,19:21:00,2013-09-17,23:55:00,2013-09-17,19:40:00,PV,PT11081112,0,0.02,0,0.02,0.02,0,0,0,1,0,0,Chaves,,448,Intencional,Trás-os-Montes,Barroso e Padrela
2013,DM2136110,Falso Alarme,Porto,Maia,Moreira,DIREITA DE QUIRES,130609,156576,475022,2013-09-17,23:00:00,2013-09-17,23:35:00,2013-09-17,23:06:00,Populares,PT11040309,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL1131882,Florestal,Viseu,Mangualde,Chãs de Tavares,Corvaceira,180603,240499,405699,2013-09-17,09:19:00,2013-09-17,10:35:00,2013-09-17,09:35:00,PV,PT12050403,0,0.004,0,0.004,0.004,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Dão Lafões
2013,DM3131658,Florestal,Viana do Castelo,Arcos de Valdevez,Carralcova,FIGUEIREDO(GONDORIZ),160107,180385,548883,2013-09-17,09:24:00,2013-09-17,10:21:00,2013-09-17,09:26:00,Outros,PT11010107,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM3131635,Florestal,Viana do Castelo,Arcos de Valdevez,Gondoriz,Vila Boa (GONDORIZ),160115,179099,547599,2013-09-16,15:52:00,2013-09-17,22:25:00,2013-09-16,16:10:00,PV,PT11010115,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM2136077,Florestal,Porto,Matosinhos,Lavra,BRÉVIA,130803,151631,476052,2013-09-17,10:08:00,2013-09-17,12:00:00,2013-09-17,10:25:00,Populares,PT11040403,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM2136111,Florestal,Porto,Marco de Canaveses,Torrão,LG. MOIRINTE,130725,187300,457100,2013-09-17,13:15:00,2013-09-17,16:35:00,2013-09-17,13:22:00,Populares,PT11050925,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,610,Desconhecida,Entre Douro e Minho,Tâmega
2013,DM3131659,Florestal,Viana do Castelo,Arcos de Valdevez,Rio Frio,RIO FRIO,160130,171500,543700,2013-09-17,08:11:00,2013-09-17,09:00:00,2013-09-17,08:22:00,PV,PT11010130,0,0.01,0,0.01,0.01,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,Alto Minho
2013,RO313910,Florestal,Setúbal,Alcácer do Sal,Santa Maria do Castelo,"Canavial, jt do novo quartel dos BV Alcácer",150101,165500,156600,2013-09-17,10:50:00,2013-09-17,11:49:00,2013-09-17,10:50:00,Populares,PT14010101,0,0.00216,0,0.00216,0.00216,0,0,0,1,0,0,,,610,Desconhecida,Alentejo,Alentejo Litoral
2013,DM3131672,Florestal,Viana do Castelo,Ponte de Lima,Vitorino dos Piães,FACHO,160751,157800,522499,2013-09-17,12:15:00,2013-09-17,14:35:00,2013-09-17,12:30:00,Populares,PT11010751,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,BL3131941,Florestal,Aveiro,Vale de Cambra,Vila Chã,Lordelo,11908,177322,431863,2013-09-17,12:16:00,2013-09-17,15:50:00,2013-09-17,12:25:00,Outros,PT11060508,0,0.15,0,0.15,0.15,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL213936,Falso Alarme,Coimbra,Tábua,Espariz,Carragosela,61606,209300,372699,2013-09-17,12:30:00,2013-09-17,13:40:00,2013-09-17,12:40:00,Populares,PT12041306,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Pinhal Interior Norte
2013,RO2132100,Florestal,Lisboa,Mafra,Milharado,Póvoa da Galega,110911,107300,218799,2013-09-17,12:41:00,2013-09-17,14:08:00,2013-09-17,12:51:00,Outros,PT13010811,0.4,0,0,0.4,0.4,0,0,0,1,0,0,,,630,Desconhecida,Ribatejo e Oeste,AML
2013,RO113856,Florestal,Santarém,Abrantes,Martinchel,"CASTELO DO BODE (Rua de São Domingos 521, 2200, Portugal)",140105,183756,285243,2013-09-17,13:14:00,2013-09-17,14:09:00,2013-09-17,13:20:00,117,PT13040105,0,0.0051,0,0.0051,0.0051,0,0,0,1,0,0,,,448,Intencional,Ribatejo e Oeste,Ribatejo
2013,DM2136112,Florestal,Porto,Paços de Ferreira,Frazão,Rua da Devesa,130907,177043,477174,2013-09-17,12:57:00,2013-09-17,16:10:00,2013-09-17,13:00:00,Populares,PT11051107,0,0.25,0,0.25,0.25,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,AT213286,Florestal,Portalegre,Gavião,Margem,Vale do Homem,120905,222053,265683,2013-09-17,13:25:00,2013-09-17,14:40:00,2013-09-17,13:46:00,Populares,PT14021505,0.0294,0,0,0.0294,0.0294,0,0,0,1,0,0,,,449,Intencional,Alentejo,Alto Alentejo
2013,BL3131942,Falso Alarme,Aveiro,Oliveira de Azeméis,Ossela,Vermoim,11310,174100,430400,2013-09-17,13:33:00,2013-09-17,16:50:00,2013-09-17,13:42:00,Populares,PT11060310,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM3131673,Agrícola,Viana do Castelo,Viana do Castelo,Darque,Santoinho,160911,145300,523399,2013-09-17,13:43:00,2013-09-17,14:20:00,2013-09-17,13:52:00,PV,PT11010911,0,0,0.0025,0,0.0025,0,0,0,0,0,1,,,121,Negligente,Entre Douro e Minho,Alto Minho
2013,BL3131943,Florestal,Aveiro,Espinho,Guetim,GUETIM,10703,160300,449699,2013-09-17,13:51:00,2013-09-17,17:10:00,2013-09-17,13:57:00,Outros,PT11040103,0,0.0591,0,0.0591,0.0591,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM3131674,Florestal,Viana do Castelo,Monção,Anhões,Cividade (ANHOES),160402,174199,558600,2013-09-17,14:00:00,2013-09-17,14:52:00,2013-09-17,14:20:00,Populares,PT11010402,0.05,0,0,0.05,0.05,1,0,0,1,0,0,Serra de Anta,,711,Reacendimento,Entre Douro e Minho,Alto Minho
2013,BL3131944,Florestal,Aveiro,Arouca,Mansores,Tropeço,10413,183999,441937,2013-09-17,14:01:00,2013-09-17,22:40:00,2013-09-17,14:01:00,Outros,PT11060113,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,6,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM2136113,Florestal,Porto,Vila do Conde,Guilhabreu,LG MONTE GRANDE,131611,158200,480499,2013-09-17,13:50:00,2013-09-17,15:10:00,2013-09-17,14:05:00,117,PT11040811,0.01,0,0,0.01,0.01,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131945,Falso Alarme,Aveiro,Castelo de Paiva,Fornos,Moimenta,10602,189699,453999,2013-09-17,14:25:00,2013-09-17,14:45:00,2013-09-17,14:30:00,PV,PT11050402,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,Tâmega
2013,RO113857,Agrícola,Santarém,Sardoal,Alcaravela,"Tojalinho (Rua das Lajes, 2230, Portugal)",141701,200736,288866,2013-09-17,14:32:00,2013-09-17,15:16:00,2013-09-17,14:40:00,PV,PT13040701,0,0,0.0096,0,0.0096,0,0,0,0,0,1,,,226,Negligente,Ribatejo e Oeste,Ribatejo
2013,DM3131675,Florestal,Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,CRUZ (RIO MOINHOS),160131,173218,546567,2013-09-17,14:38:00,2013-09-17,17:40:00,2013-09-17,14:53:00,117,PT11010131,1.2,0,0,1.2,1.2,0,0,0,0,1,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM2136114,Florestal,Porto,Maia,Folgosa,CAMPOSA,130603,166002,477386,2013-09-17,14:43:00,2013-09-17,15:46:00,2013-09-17,14:44:00,PV,PT11040303,6.3,1.14,0,7.4399999999999995,7.43999999999999,0,0,0,0,1,0,,,610,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM3131676,Florestal,Viana do Castelo,Viana do Castelo,Carvoeiro,BOUÇAS PORTELA (CARVOEIRO),160909,156112,521150,2013-09-17,14:52:00,2013-09-17,17:05:00,2013-09-17,14:57:00,Sapadores,PT11010909,0.3,0,0,0.3,0.3,0,0,0,1,0,0,Entre Lima e Neiva,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM3131677,Florestal,Viana do Castelo,Vila Nova de Cerveira,Loivo,MATA VELHA - LOIVO,161007,150117,551057,2013-09-17,14:53:00,2013-09-17,16:30:00,2013-09-17,15:10:00,117,PT11011007,0.05,0.01,0,0.060000000000000005,0.06,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,Alto Minho
2013,DM3131678,Agrícola,Viana do Castelo,Paredes de Coura,Insalde,CIDADE - INSALDE,160511,167514,554182,2013-09-17,15:15:00,2013-09-17,16:00:00,2013-09-17,15:16:00,Populares,PT11010511,0,0,0.09,0,0.09,0,0,0,0,0,1,,,151,Negligente,Entre Douro e Minho,Alto Minho
2013,RO113858,Agrícola,Santarém,Tomar,São João Batista,Telégrafo,141812,175451,291690,2013-09-17,15:22:00,2013-09-17,16:40:00,2013-09-17,15:24:00,Outros,PT13040812,0,0,0.25,0,0.25,0,0,0,0,0,1,,,151,Negligente,Ribatejo e Oeste,Ribatejo
2013,DM3131679,Agrícola,Viana do Castelo,Viana do Castelo,Carreço,Paço (CARREÇO),160908,140109,531289,2013-09-17,15:26:00,2013-09-17,16:40:00,2013-09-17,15:30:00,Outros,PT11010908,0,0,0.02,0,0.02,0,0,0,0,0,1,,,226,Negligente,Entre Douro e Minho,Alto Minho
2013,RO2132101,Agrícola,Lisboa,Sintra,Montelavar,ANÇOS,111106,98000,212999,2013-09-17,15:26:00,2013-09-17,16:15:00,2013-09-17,15:35:00,Populares,PT13020606,0,0,0.02,0,0.02,0,0,0,0,0,1,,,630,Desconhecida,Ribatejo e Oeste,AML
2013,RO2132102,Agrícola,Lisboa,Azambuja,Vale do Paraíso,VALE DO PARAISO,110306,133800,239199,2013-09-17,15:32:00,2013-09-17,17:10:00,2013-09-17,15:50:00,Outros,PT13050306,0,0,0.003,0,0.003,0,0,0,0,0,1,,,630,Desconhecida,Ribatejo e Oeste,Ribatejo
2013,DM3131680,Agrícola,Viana do Castelo,Valença,Ganfei (São Salvador),PESQUEIRA - GANFEI,160808,160133,563174,2013-09-17,15:31:00,2013-09-17,16:15:00,2013-09-17,15:33:00,Populares,PT11010808,0,0,0.08,0,0.08,0,0,0,0,0,1,,,152,Negligente,Entre Douro e Minho,Alto Minho
2013,DM2136115,Florestal,Porto,Vila do Conde,Rio Mau,LG. SERRA,131622,154200,492599,2013-09-17,14:50:00,2013-09-17,18:25:00,2013-09-17,15:05:00,Populares,PT11040822,0.1,0,0,0.1,0.1,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL1131895,Florestal,Viseu,Viseu,São Pedro de France,Balisque,182329,227999,413700,2013-09-17,15:42:00,2013-09-17,19:30:00,2013-09-17,15:55:00,Populares,PT12051429,0,0.8,0,0.8,0.8,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Dão Lafões
2013,DM2136116,Agrícola,Porto,Paredes,Madalena,PICOTO,131015,182600,471899,2013-09-17,15:40:00,2013-09-17,16:20:00,2013-09-17,15:46:00,Populares,PT11051215,0,0,0.05,0,0.05,0,0,0,0,0,1,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,BL3131946,Florestal,Aveiro,Vale de Cambra,Macieira de Cambra,Santa Cruz - Roge,11906,178700,431899,2013-09-17,15:49:00,2013-09-17,21:15:00,2013-09-17,16:12:00,Populares,PT11060506,0,0.2,0,0.2,0.2,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131947,Florestal,Aveiro,Águeda,Valongo do Vouga,Quinta da Aguieira,10119,173699,404600,2013-09-17,16:09:00,2013-09-17,17:25:00,2013-09-17,16:20:00,Outros,PT12010119,0.02,0.025,0,0.045,0.045,0,0,0,1,0,0,,,6,Desconhecida,Beira Litoral,Centro Litoral
2013,DM4132091,Florestal,Braga,Celorico de Basto,Moreira do Castelo,RIBEIRINHA,30515,206090,486633,2013-09-17,16:23:00,2013-09-17,17:22:00,2013-09-17,16:30:00,Populares,PT11050515,1,0,0,1,1,0,0,0,0,1,0,,,448,Intencional,Entre Douro e Minho,Tâmega
2013,DM4132092,Agrícola,Braga,Vila Nova de Famalicão,Lagoa,R. DE NESPEREIRA,31220,170241,491022,2013-09-17,16:45:00,2013-09-17,17:55:00,2013-09-17,16:50:00,Outros,PT11030620,0,0,0.01,0,0.01,0,0,0,0,0,1,,,121,Negligente,Entre Douro e Minho,Baixo Minho
2013,BL413646,Florestal,Leiria,Alcobaça,Benedita,BENEDITA,100105,127100,273300,2013-09-17,16:56:00,2013-09-17,17:55:00,2013-09-17,17:02:00,Outros,PT13010105,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,449,Intencional,Ribatejo e Oeste,Oeste
2013,RO313911,Florestal,Setúbal,Palmela,Pinhal Novo,SALGUEIRINHA,150803,134606,186019,2013-09-17,16:55:00,2013-09-17,19:52:00,2013-09-17,17:05:00,Populares,PT13030603,0,1.8039,0,1.8039,1.8039,0,0,0,0,1,0,,,630,Desconhecida,Ribatejo e Oeste,AML
2013,DM2136117,Florestal,Porto,Paços de Ferreira,Frazão,CABO,130907,177043,477174,2013-09-17,16:54:00,2013-09-17,17:55:00,2013-09-17,17:00:00,Populares,PT11051107,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,BL3131948,Florestal,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis,Vilar,11309,170100,429300,2013-09-17,17:06:00,2013-09-17,20:00:00,2013-09-17,17:10:00,Populares,PT11060309,40,0,0,40,40,0,0,0,0,1,0,,,121,Negligente,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131949,Falso Alarme,Aveiro,Santa Maria da Feira,Souto,Giesteira,10928,164900,435699,2013-09-17,17:07:00,2013-09-17,19:25:00,2013-09-17,17:15:00,CCO,PT11060228,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131950,Florestal,Aveiro,Vale de Cambra,Macieira de Cambra,Pintalhos,11906,179839,435745,2013-09-17,17:05:00,2013-09-17,19:30:00,2013-09-17,17:07:00,Outros,PT11060506,0,0.1,0,0.1,0.1,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,AT313428,Agrícola,Beja,Beja,Santa Maria da Feira,Bairro das Pedreiras,20511,223499,117934,2013-09-17,17:30:00,2013-09-17,18:30:00,2013-09-17,17:40:00,Outros,PT14040511,0,0,0.07,0,0.07,0,0,0,0,0,1,,,,,Alentejo,Baixo Alentejo
2013,BL3131951,Florestal,Aveiro,Vale de Cambra,Junqueira,Chã,11905,183100,425999,2013-09-17,17:40:00,2013-09-17,21:15:00,2013-09-17,18:50:00,Populares,PT11060505,0,0.1,0,0.1,0.1,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131952,Florestal,Aveiro,Vale de Cambra,Vila Chã,Lordelo,11908,175699,431000,2013-09-17,17:37:00,2013-09-17,20:00:00,2013-09-17,17:40:00,Outros,PT11060508,0,0.2,0,0.2,0.2,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3131953,Falso Alarme,Aveiro,Ovar,São Vicente de Pereira Jusã,SÃO VICENTE DE PEREIRA JUZA,11506,166100,432899,2013-09-17,17:33:00,2013-09-17,18:40:00,2013-09-17,17:45:00,CCO,PT12011006,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Centro Litoral
2013,AT313429,Agrícola,Beja,Ferreira do Alentejo,Canhestros,"E.N.383 km 46,200",20806,187652,116155,2013-09-17,17:48:00,2013-09-17,19:15:00,2013-09-17,18:00:00,Outros,PT14040806,0,0,0.0069,0,0.0069,0,0,0,0,0,1,,,610,Desconhecida,Alentejo,Baixo Alentejo
2013,RO313912,Florestal,Setúbal,Sines,Sines,CURRAIS VELHOS,151301,136600,111000,2013-09-17,17:59:00,2013-09-17,18:28:00,2013-09-17,18:03:00,Populares,PT14010501,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,114,Negligente,Alentejo,Alentejo Litoral
2013,RO2132103,Agrícola,Lisboa,Mafra,Venda do Pinheiro,Asseiceira Pequena,110916,104442,217128,2013-09-17,18:08:00,2013-09-17,18:49:00,2013-09-17,18:19:00,Populares,PT13010816,0,0,0.005,0,0.005,0,0,0,0,0,1,,,630,Desconhecida,Ribatejo e Oeste,AML
2013,BL3131954,Florestal,Aveiro,Vale de Cambra,Macieira de Cambra,Santa Cruz - Roge,11906,180243,433505,2013-09-17,18:22:00,2013-09-17,19:06:00,2013-09-17,18:30:00,Outros,PT11060506,0,0.05,0,0.05,0.05,1,0,0,1,0,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL413647,Florestal,Leiria,Pedrógão Grande,Pedrógão Grande,Picha,101302,198599,334000,2013-09-17,18:44:00,2013-09-17,19:26:00,2013-09-17,18:50:00,Populares,PT12041102,0.18,0,0,0.18,0.18,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Pinhal Interior Norte
2013,DM4132093,Florestal,Braga,Vila Verde,Vila Verde,REGUENGO,31357,175347,519618,2013-09-17,18:54:00,2013-09-17,23:00:00,2013-09-17,19:10:00,117,PT11020657,0.4,0,0,0.4,0.4,0,0,0,1,0,0,,,60,Desconhecida,Entre Douro e Minho,Baixo Minho
2013,RO113859,Agrícola,Santarém,Abrantes,Rio de Moinhos,Aldeinha,140108,191472,279596,2013-09-17,19:35:00,2013-09-17,20:30:00,2013-09-17,19:36:00,Populares,PT13040108,0,0,0.0031,0,0.0031,0,0,0,0,0,1,,,448,Intencional,Ribatejo e Oeste,Ribatejo
2013,BL3131955,Florestal,Aveiro,Aveiro,Nossa Senhora de Fátima,Fonte Cosme - Póvoa do Valado,10514,161200,400600,2013-09-17,19:35:00,2013-09-17,20:45:00,2013-09-17,19:43:00,117,PT12010414,0.0019,0,0,0.0019,0.0019,1,0,0,1,0,0,,,711,Reacendimento,Beira Litoral,Centro Litoral
2013,BL213937,Falso Alarme,Coimbra,Penela,Espinhal,Fetais Cimeiros,61402,184400,340500,2013-09-17,19:46:00,2013-09-17,23:15:00,2013-09-17,20:00:00,Populares,PT12041202,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Pinhal Interior Norte
